order_id,target,total_items,exported,output_file
00108223,rollcontainer,21,no,
00108224,rollcontainer,27,no,
00108225,rollcontainer,43,no,
00108226,euro-pallet,61,no,
00108227,rollcontainer,25,no,
00108228,rollcontainer,31,no,
00108229,rollcontainer,43,no,
00108230,euro-pallet,45,no,
00108231,rollcontainer,19,no,
00108232,rollcontainer,50,no,
00108233,rollcontainer,46,no,
00108234,euro-pallet,50,no,
00108235,euro-pallet,58,no,
00108236,rollcontainer,36,no,
00108237,rollcontainer,44,no,
00108238,rollcontainer,40,no,
00108239,euro-pallet,54,no,
00108240,rollcontainer,48,no,
00108241,rollcontainer,25,no,
00108242,euro-pallet,57,no,
00108243,euro-pallet,43,no,
00108244,rollcontainer,32,no,
00108245,rollcontainer,27,no,
00108246,euro-pallet,31,no,
00108247,rollcontainer,47,no,
00108248,rollcontainer,35,no,
00108249,rollcontainer,48,no,
00108250,rollcontainer,32,no,
00108251,rollcontainer,37,no,
00108252,euro-pallet,42,no,
00108253,rollcontainer,39,no,
00108254,euro-pallet,48,no,
00108255,rollcontainer,37,no,
00108256,rollcontainer,33,no,
00108257,rollcontainer,35,no,
00108258,euro-pallet,37,no,
00108259,rollcontainer,34,no,
00108260,rollcontainer,33,no,
00108261,rollcontainer,35,no,
00108262,rollcontainer,44,no,
00108263,euro-pallet,68,no,
00108264,euro-pallet,57,no,
00108265,euro-pallet,59,no,
00108266,rollcontainer,37,no,
00108267,euro-pallet,28,no,
00108268,rollcontainer,35,no,
00108269,rollcontainer,15,no,
00108270,euro-pallet,50,no,
00108271,euro-pallet,57,no,
00108272,rollcontainer,51,no,
00108273,rollcontainer,41,no,
00108274,rollcontainer,38,no,
00108275,euro-pallet,40,no,
00108276,rollcontainer,37,no,
00108277,euro-pallet,44,no,
00108278,rollcontainer,45,no,
00108279,rollcontainer,42,no,
00108280,rollcontainer,61,no,
00108281,rollcontainer,47,no,
00108282,euro-pallet,38,no,
00108283,rollcontainer,18,no,
00108284,rollcontainer,32,no,
00108285,euro-pallet,47,no,
00108286,rollcontainer,47,no,
00108287,rollcontainer,49,no,
00108288,euro-pallet,33,no,
00108289,euro-pallet,57,no,
00108290,rollcontainer,23,no,
00108291,rollcontainer,18,no,
00108292,euro-pallet,58,no,
00108293,euro-pallet,50,no,
00108294,euro-pallet,57,no,
00108295,euro-pallet,46,no,
00108296,rollcontainer,18,no,
00108297,rollcontainer,42,no,
00108298,euro-pallet,59,no,
00108299,rollcontainer,38,no,
00108300,rollcontainer,37,no,
00108301,rollcontainer,29,no,
00108302,euro-pallet,51,no,
00108303,rollcontainer,47,no,
00108304,euro-pallet,57,no,
00108305,euro-pallet,25,no,
00108306,rollcontainer,42,no,
00108307,rollcontainer,39,no,
00108308,euro-pallet,24,no,
00108309,rollcontainer,36,no,
00108310,rollcontainer,37,no,
00108311,euro-pallet,52,no,
00108312,euro-pallet,46,no,
00108313,rollcontainer,36,no,
00108314,rollcontainer,14,no,
00108315,rollcontainer,16,no,
00108316,rollcontainer,36,no,
00108317,rollcontainer,43,no,
00108318,rollcontainer,44,no,
00108319,rollcontainer,51,no,
00108320,euro-pallet,58,no,
00108321,euro-pallet,59,no,
00108322,rollcontainer,36,no,
00108323,rollcontainer,43,no,
00108324,euro-pallet,44,no,
00108325,euro-pallet,60,no,
00108326,rollcontainer,30,no,
00108327,euro-pallet,39,no,
00108328,rollcontainer,43,no,
00108329,rollcontainer,44,no,
00108330,euro-pallet,58,no,
00108331,rollcontainer,47,no,
00108332,rollcontainer,36,no,
00108333,euro-pallet,41,no,
00108334,rollcontainer,41,no,
00108335,euro-pallet,41,no,
00108336,euro-pallet,38,no,
00108337,rollcontainer,19,no,
00108338,euro-pallet,60,no,
00108339,euro-pallet,56,no,
00108340,euro-pallet,64,no,
00108341,rollcontainer,23,no,
00108342,euro-pallet,58,no,
00108343,rollcontainer,41,no,
00108344,euro-pallet,48,no,
00108345,rollcontainer,48,no,
00108346,euro-pallet,56,no,
00108347,rollcontainer,37,no,
00108348,rollcontainer,30,no,
00108349,rollcontainer,36,no,
00108350,euro-pallet,31,no,
00108351,euro-pallet,54,no,
00108352,euro-pallet,60,no,
00108353,euro-pallet,69,no,
00108354,euro-pallet,57,no,
00108355,rollcontainer,44,no,
00108356,euro-pallet,35,no,
00108357,euro-pallet,52,no,
00108358,euro-pallet,66,no,
00108359,rollcontainer,44,no,
00108360,rollcontainer,45,no,
00108361,rollcontainer,46,no,
00108362,euro-pallet,91,no,
00108363,euro-pallet,68,no,
00108364,rollcontainer,36,no,
00108365,rollcontainer,44,no,
00108366,rollcontainer,48,no,
00108367,rollcontainer,49,no,
00108368,euro-pallet,58,no,
00108369,rollcontainer,17,no,
00108370,euro-pallet,32,no,
00108371,euro-pallet,28,no,
00108372,euro-pallet,55,no,
00108373,rollcontainer,46,no,
00108374,rollcontainer,34,no,
00108375,euro-pallet,45,no,
00108376,rollcontainer,31,no,
00108377,euro-pallet,62,no,
00108378,euro-pallet,47,no,
00108379,euro-pallet,56,no,
00108380,euro-pallet,54,no,
00108381,euro-pallet,41,no,
00108382,rollcontainer,46,no,
00108383,rollcontainer,18,no,
00108384,euro-pallet,50,no,
00108385,euro-pallet,50,no,
00108386,euro-pallet,71,no,
00108387,rollcontainer,16,no,
00108388,rollcontainer,16,no,
00108389,euro-pallet,35,no,
00108390,rollcontainer,24,no,
00108391,euro-pallet,36,no,
00108392,euro-pallet,39,no,
00108393,euro-pallet,52,no,
00108394,rollcontainer,19,no,
00108395,euro-pallet,57,no,
00108396,rollcontainer,18,no,
00108397,euro-pallet,49,no,
00108398,rollcontainer,38,no,
00108399,euro-pallet,60,no,
00108400,rollcontainer,49,no,
00108401,rollcontainer,38,no,
00108402,euro-pallet,66,no,
00108403,rollcontainer,44,no,
00108404,euro-pallet,44,no,
00108405,rollcontainer,74,no,
00108406,rollcontainer,26,no,
00108407,rollcontainer,33,no,
00108408,rollcontainer,39,no,
00108409,rollcontainer,40,no,
00108410,euro-pallet,32,no,
00108411,euro-pallet,32,no,
00108412,euro-pallet,58,no,
00108413,rollcontainer,26,no,
00108414,euro-pallet,58,no,
00108415,euro-pallet,36,no,
00108416,euro-pallet,51,no,
00108417,euro-pallet,52,no,
00108418,rollcontainer,40,no,
00108419,rollcontainer,52,no,
00108420,euro-pallet,28,no,
00108421,euro-pallet,46,no,
00108422,rollcontainer,38,no,
00108423,rollcontainer,40,no,
00108424,euro-pallet,48,no,
00108425,rollcontainer,42,no,
00108426,euro-pallet,53,no,
00108427,euro-pallet,47,no,
00108428,euro-pallet,50,no,
00108429,rollcontainer,37,no,
00108430,rollcontainer,46,no,
00108431,rollcontainer,60,no,
00108432,euro-pallet,78,no,
00108433,euro-pallet,43,no,
00108434,rollcontainer,48,no,
00108435,euro-pallet,48,no,
00108436,rollcontainer,45,no,
00108437,rollcontainer,40,no,
00108438,rollcontainer,41,no,
00108439,rollcontainer,50,no,
00108440,rollcontainer,38,no,
00108441,euro-pallet,54,no,
00108442,euro-pallet,39,no,
00108443,euro-pallet,27,no,
00108444,rollcontainer,34,no,
00108445,rollcontainer,38,no,
00108446,euro-pallet,27,no,
00108447,rollcontainer,43,no,
00108448,rollcontainer,45,no,
00108449,euro-pallet,58,no,
00108450,euro-pallet,67,no,
00108451,euro-pallet,68,no,
00108452,rollcontainer,37,no,
00108453,rollcontainer,46,no,
00108454,rollcontainer,42,no,
00108455,rollcontainer,45,no,
00108456,euro-pallet,30,no,
00108457,euro-pallet,44,no,
00108458,euro-pallet,57,no,
00108459,rollcontainer,30,no,
00108460,euro-pallet,59,no,
00108461,rollcontainer,34,no,
00108462,euro-pallet,46,no,
00108463,rollcontainer,42,no,
00108464,rollcontainer,24,no,
00108465,rollcontainer,35,no,
00108466,rollcontainer,18,no,
00108467,rollcontainer,34,no,
00108468,rollcontainer,39,no,
00108469,rollcontainer,33,no,
00108470,rollcontainer,26,no,
00108471,euro-pallet,42,no,
00108472,euro-pallet,48,no,
00108473,rollcontainer,45,no,
00108474,rollcontainer,38,no,
00108475,euro-pallet,54,no,
00108476,euro-pallet,62,no,
00108477,euro-pallet,56,no,
00108478,rollcontainer,32,no,
00108479,euro-pallet,47,no,
00108480,euro-pallet,55,no,
00108481,euro-pallet,63,no,
00108482,euro-pallet,32,no,
00108483,rollcontainer,40,no,
00108484,rollcontainer,43,no,
00108485,rollcontainer,35,no,
00108486,rollcontainer,43,no,
00108487,rollcontainer,36,no,
00108488,rollcontainer,30,no,
00108489,euro-pallet,58,no,
00108490,rollcontainer,31,no,
00108491,euro-pallet,37,no,
00108492,rollcontainer,34,no,
00108493,euro-pallet,65,no,
00108494,rollcontainer,33,no,
00108495,rollcontainer,20,no,
00108496,rollcontainer,26,no,
00108497,rollcontainer,44,no,
00108498,rollcontainer,32,no,
00108499,euro-pallet,50,no,
00108500,rollcontainer,45,no,
00108501,euro-pallet,26,no,
00108502,euro-pallet,45,no,
00108503,rollcontainer,38,no,
00108504,euro-pallet,60,no,
00108505,rollcontainer,25,no,
00108506,rollcontainer,46,no,
00108507,rollcontainer,34,no,
00108508,euro-pallet,52,no,
00108509,euro-pallet,57,no,
00108510,euro-pallet,39,no,
00108511,euro-pallet,68,no,
00108512,rollcontainer,47,no,
00108513,rollcontainer,36,no,
00108514,euro-pallet,54,no,
00108515,euro-pallet,38,no,
00108516,euro-pallet,59,no,
00108517,euro-pallet,56,no,
00108518,euro-pallet,39,no,
00108519,rollcontainer,44,no,
00108520,rollcontainer,33,no,
00108521,euro-pallet,50,no,
00108522,euro-pallet,30,no,
00108523,rollcontainer,18,no,
00108524,rollcontainer,38,no,
00108525,rollcontainer,20,no,
00108526,euro-pallet,45,no,
00108527,euro-pallet,54,no,
00108528,rollcontainer,45,no,
00108529,euro-pallet,46,no,
00108530,rollcontainer,36,no,
00108531,rollcontainer,30,no,
00108532,euro-pallet,54,no,
00108533,rollcontainer,31,no,
00108534,rollcontainer,55,no,
00108535,euro-pallet,44,no,
00108536,rollcontainer,41,no,
00108537,euro-pallet,42,no,
00108538,euro-pallet,55,no,
00108539,euro-pallet,44,no,
00108540,euro-pallet,41,no,
00108541,rollcontainer,44,no,
00108542,rollcontainer,25,no,
00108543,rollcontainer,38,no,
00108544,rollcontainer,21,no,
00108545,rollcontainer,50,no,
00108546,euro-pallet,54,no,
00108547,euro-pallet,43,no,
00108548,rollcontainer,34,no,
00108549,euro-pallet,59,no,
00108550,rollcontainer,33,no,
00108551,rollcontainer,53,no,
00108552,euro-pallet,46,no,
00108553,euro-pallet,26,no,
00108554,rollcontainer,40,no,
00108555,rollcontainer,25,no,
00108556,euro-pallet,44,no,
00108557,rollcontainer,46,no,
00108558,euro-pallet,46,no,
00108559,euro-pallet,57,no,
00108560,rollcontainer,31,no,
00108561,euro-pallet,49,no,
00108562,euro-pallet,57,no,
00108563,rollcontainer,34,no,
00108564,euro-pallet,26,no,
00108565,euro-pallet,53,no,
00108566,rollcontainer,44,no,
00108567,euro-pallet,38,no,
00108568,rollcontainer,59,no,
00108569,rollcontainer,35,no,
00108570,euro-pallet,39,no,
00108571,euro-pallet,51,no,
00108572,rollcontainer,35,no,
00108573,euro-pallet,55,no,
00108574,rollcontainer,48,no,
00108575,euro-pallet,46,no,
00108576,euro-pallet,60,no,
00108577,rollcontainer,45,no,
00108578,rollcontainer,35,no,
00108579,euro-pallet,64,no,
00108580,euro-pallet,67,no,
00108581,rollcontainer,22,no,
00108582,rollcontainer,49,no,
00108583,euro-pallet,66,no,
00108584,euro-pallet,59,no,
00108585,rollcontainer,22,no,
00108586,rollcontainer,38,no,
00108587,rollcontainer,33,no,
00108588,euro-pallet,50,no,
00108589,euro-pallet,41,no,
00108590,rollcontainer,49,no,
00108591,euro-pallet,58,no,
00108592,rollcontainer,19,yes,bedbpp_order_00108592_rollcontainer.txt
00108593,euro-pallet,81,no,
00108594,rollcontainer,34,no,
00108595,euro-pallet,65,no,
00108596,rollcontainer,40,no,
00108597,rollcontainer,47,no,
00108598,rollcontainer,40,no,
00108599,rollcontainer,35,no,
00108600,euro-pallet,108,no,
00108601,rollcontainer,18,no,
00108602,euro-pallet,43,no,
00108603,euro-pallet,55,no,
00108604,rollcontainer,43,no,
00108605,rollcontainer,46,no,
00108606,euro-pallet,42,no,
00108607,rollcontainer,44,no,
00108608,euro-pallet,64,no,
00108609,rollcontainer,33,no,
00108610,euro-pallet,61,no,
00108611,rollcontainer,45,no,
00108612,rollcontainer,21,no,
00108613,rollcontainer,34,no,
00108614,rollcontainer,43,no,
00108615,rollcontainer,31,no,
00108616,rollcontainer,41,no,
00108617,rollcontainer,45,no,
00108618,rollcontainer,68,no,
00108619,euro-pallet,46,no,
00108620,euro-pallet,58,no,
00108621,euro-pallet,64,no,
00108622,rollcontainer,39,no,
00108623,rollcontainer,38,no,
00108624,rollcontainer,41,no,
00108625,euro-pallet,52,no,
00108626,rollcontainer,32,no,
00108627,euro-pallet,48,no,
00108628,euro-pallet,55,no,
00108629,euro-pallet,62,no,
00108630,rollcontainer,36,no,
00108631,euro-pallet,62,no,
00108632,euro-pallet,30,no,
00108633,rollcontainer,42,no,
00108634,euro-pallet,48,no,
00108635,rollcontainer,16,no,
00108636,rollcontainer,19,no,
00108637,euro-pallet,56,no,
00108638,euro-pallet,51,no,
00108639,rollcontainer,34,no,
00108640,euro-pallet,46,no,
00108641,rollcontainer,16,no,
00108642,euro-pallet,39,no,
00108643,euro-pallet,46,no,
00108644,euro-pallet,54,no,
00108645,euro-pallet,49,no,
00108646,rollcontainer,37,no,
00108647,euro-pallet,53,no,
00108648,rollcontainer,46,no,
00108649,rollcontainer,46,no,
00108650,rollcontainer,24,no,
00108651,euro-pallet,44,no,
00108652,rollcontainer,44,no,
00108653,euro-pallet,41,no,
00108654,euro-pallet,36,no,
00108655,rollcontainer,22,no,
00108656,rollcontainer,43,no,
00108657,rollcontainer,42,no,
00108658,euro-pallet,54,no,
00108659,rollcontainer,45,no,
00108660,rollcontainer,30,no,
00108661,euro-pallet,44,no,
00108662,euro-pallet,38,no,
00108663,rollcontainer,33,no,
00108664,rollcontainer,46,no,
00108665,rollcontainer,36,no,
00108666,euro-pallet,61,no,
00108667,euro-pallet,54,no,
00108668,euro-pallet,49,no,
00108669,euro-pallet,54,no,
00108670,euro-pallet,45,no,
00108671,euro-pallet,56,no,
00108672,rollcontainer,45,no,
00108673,euro-pallet,61,no,
00108674,rollcontainer,43,no,
00108675,euro-pallet,33,no,
00108676,rollcontainer,31,no,
00108677,euro-pallet,55,no,
00108678,rollcontainer,50,no,
00108679,rollcontainer,22,no,
00108680,euro-pallet,45,no,
00108681,euro-pallet,55,no,
00108682,rollcontainer,34,no,
00108683,rollcontainer,32,no,
00108684,rollcontainer,33,no,
00108685,rollcontainer,42,no,
00108686,rollcontainer,33,no,
00108687,euro-pallet,43,no,
00108688,euro-pallet,43,no,
00108689,euro-pallet,31,no,
00108690,euro-pallet,54,no,
00108691,euro-pallet,30,no,
00108692,euro-pallet,49,no,
00108693,rollcontainer,20,no,
00108694,rollcontainer,46,no,
00108695,euro-pallet,44,no,
00108696,rollcontainer,40,no,
00108697,euro-pallet,48,no,
00108698,rollcontainer,18,no,
00108699,rollcontainer,40,no,
00108700,euro-pallet,41,no,
00108701,euro-pallet,52,no,
00108702,rollcontainer,21,no,
00108703,rollcontainer,29,no,
00108704,rollcontainer,42,no,
00108705,euro-pallet,33,no,
00108706,rollcontainer,34,no,
00108707,euro-pallet,33,no,
00108708,euro-pallet,62,no,
00108709,rollcontainer,32,no,
00108710,euro-pallet,48,no,
00108711,euro-pallet,24,no,
00108712,euro-pallet,64,no,
00108713,rollcontainer,43,no,
00108714,euro-pallet,42,no,
00108715,rollcontainer,40,no,
00108716,rollcontainer,40,no,
00108717,rollcontainer,18,no,
00108718,rollcontainer,38,no,
00108719,euro-pallet,48,no,
00108720,euro-pallet,40,no,
00108721,euro-pallet,34,no,
00108722,rollcontainer,36,no,
00108723,rollcontainer,40,no,
00108724,rollcontainer,38,no,
00108725,euro-pallet,44,no,
00108726,euro-pallet,56,no,
00108727,rollcontainer,46,no,
00108728,rollcontainer,41,no,
00108729,euro-pallet,47,no,
00108730,euro-pallet,55,no,
00108731,rollcontainer,28,no,
00108732,rollcontainer,43,no,
00108733,euro-pallet,43,no,
00108734,euro-pallet,43,no,
00108735,euro-pallet,53,no,
00108736,euro-pallet,56,no,
00108737,euro-pallet,30,no,
00108738,rollcontainer,43,no,
00108739,euro-pallet,55,no,
00108740,rollcontainer,34,no,
00108741,rollcontainer,40,no,
00108742,rollcontainer,40,no,
00108743,rollcontainer,42,no,
00108744,euro-pallet,38,no,
00108745,euro-pallet,56,no,
00108746,euro-pallet,40,no,
00108747,rollcontainer,33,no,
00108748,rollcontainer,35,no,
00108749,euro-pallet,48,no,
00108750,rollcontainer,40,no,
00108751,rollcontainer,32,no,
00108752,rollcontainer,41,no,
00108753,euro-pallet,54,no,
00108754,rollcontainer,35,no,
00108755,euro-pallet,37,no,
00108756,euro-pallet,42,no,
00108757,rollcontainer,44,no,
00108758,euro-pallet,62,no,
00108759,euro-pallet,39,no,
00108760,euro-pallet,64,no,
00108761,rollcontainer,31,no,
00108762,rollcontainer,41,no,
00108763,rollcontainer,42,no,
00108764,euro-pallet,51,no,
00108765,euro-pallet,46,no,
00108766,rollcontainer,49,no,
00108767,rollcontainer,37,no,
00108768,rollcontainer,20,no,
00108769,euro-pallet,105,no,
00108770,rollcontainer,37,no,
00108771,rollcontainer,38,no,
00108772,euro-pallet,30,no,
00108773,rollcontainer,43,no,
00108774,rollcontainer,44,no,
00108775,rollcontainer,20,no,
00108776,rollcontainer,26,no,
00108777,euro-pallet,50,no,
00108778,euro-pallet,47,no,
00108779,rollcontainer,16,no,
00108780,rollcontainer,21,no,
00108781,euro-pallet,65,no,
00108782,rollcontainer,49,no,
00108783,euro-pallet,62,no,
00108784,rollcontainer,45,no,
00108785,rollcontainer,21,no,
00108786,euro-pallet,50,no,
00108787,euro-pallet,58,no,
00108788,rollcontainer,34,no,
00108789,rollcontainer,40,no,
00108790,euro-pallet,57,no,
00108791,euro-pallet,62,no,
00108792,rollcontainer,24,no,
00108793,euro-pallet,60,no,
00108794,euro-pallet,57,no,
00108795,euro-pallet,61,no,
00108796,euro-pallet,54,no,
00108797,rollcontainer,16,no,
00108798,rollcontainer,36,no,
00108799,euro-pallet,45,no,
00108800,euro-pallet,50,no,
00108801,euro-pallet,43,no,
00108802,euro-pallet,60,no,
00108803,rollcontainer,47,no,
00108804,euro-pallet,47,no,
00108805,euro-pallet,41,no,
00108806,rollcontainer,40,no,
00108807,euro-pallet,94,no,
00108808,rollcontainer,21,no,
00108809,euro-pallet,30,no,
00108810,euro-pallet,59,no,
00108811,euro-pallet,48,no,
00108812,rollcontainer,20,no,
00108813,euro-pallet,45,no,
00108814,rollcontainer,34,no,
00108815,euro-pallet,57,no,
00108816,euro-pallet,50,no,
00108817,rollcontainer,42,no,
00108818,rollcontainer,39,no,
00108819,euro-pallet,45,no,
00108820,rollcontainer,45,no,
00108821,rollcontainer,60,no,
00108822,rollcontainer,34,no,
00108823,rollcontainer,17,no,
00108824,rollcontainer,31,no,
00108825,euro-pallet,66,no,
00108826,rollcontainer,45,no,
00108827,euro-pallet,33,no,
00108828,euro-pallet,45,no,
00108829,euro-pallet,48,no,
00108830,rollcontainer,70,no,
00108831,rollcontainer,42,no,
00108832,euro-pallet,68,no,
00108833,rollcontainer,18,no,
00108834,rollcontainer,23,no,
00108835,euro-pallet,50,no,
00108836,rollcontainer,46,no,
00108837,rollcontainer,21,no,
00108838,euro-pallet,85,no,
00108839,rollcontainer,43,no,
00108840,rollcontainer,42,no,
00108841,rollcontainer,51,no,
00108842,rollcontainer,46,no,
00108843,rollcontainer,74,no,
00108844,euro-pallet,117,no,
00108845,rollcontainer,33,no,
00108846,rollcontainer,19,no,
00108847,rollcontainer,42,no,
00108848,euro-pallet,53,no,
00108849,euro-pallet,48,no,
00108850,euro-pallet,47,no,
00108851,rollcontainer,36,no,
00108852,euro-pallet,57,no,
00108853,euro-pallet,46,no,
00108854,rollcontainer,47,no,
00108855,rollcontainer,17,no,
00108856,rollcontainer,39,no,
00108857,rollcontainer,34,no,
00108858,euro-pallet,50,no,
00108859,rollcontainer,22,no,
00108860,euro-pallet,64,no,
00108861,rollcontainer,40,no,
00108862,rollcontainer,45,no,
00108863,euro-pallet,55,no,
00108864,euro-pallet,57,no,
00108865,rollcontainer,29,no,
00108866,rollcontainer,37,no,
00108867,rollcontainer,23,no,
00108868,rollcontainer,18,no,
00108869,euro-pallet,55,no,
00108870,rollcontainer,37,no,
00108871,rollcontainer,44,no,
00108872,euro-pallet,57,no,
00108873,euro-pallet,59,no,
00108874,rollcontainer,17,no,
00108875,rollcontainer,46,no,
00108876,rollcontainer,19,no,
00108877,euro-pallet,60,no,
00108878,euro-pallet,64,no,
00108879,rollcontainer,33,no,
00108880,euro-pallet,60,no,
00108881,euro-pallet,52,no,
00108882,euro-pallet,58,no,
00108883,euro-pallet,48,no,
00108884,euro-pallet,56,no,
00108885,euro-pallet,43,no,
00108886,euro-pallet,43,no,
00108887,euro-pallet,33,no,
00108888,rollcontainer,45,no,
00108889,rollcontainer,36,no,
00108890,euro-pallet,39,no,
00108891,euro-pallet,62,no,
00108892,rollcontainer,46,no,
00108893,rollcontainer,17,no,
00108894,rollcontainer,34,no,
00108895,rollcontainer,33,no,
00108896,euro-pallet,62,no,
00108897,rollcontainer,18,no,
00108898,rollcontainer,37,no,
00108899,rollcontainer,43,no,
00108900,rollcontainer,61,no,
00108901,euro-pallet,58,no,
00108902,euro-pallet,38,no,
00108903,euro-pallet,47,no,
00108904,rollcontainer,34,no,
00108905,euro-pallet,31,no,
00108906,rollcontainer,42,no,
00108907,rollcontainer,39,no,
00108908,euro-pallet,74,no,
00108909,euro-pallet,48,no,
00108910,rollcontainer,20,no,
00108911,euro-pallet,67,no,
00108912,euro-pallet,49,no,
00108913,rollcontainer,44,no,
00108914,euro-pallet,28,no,
00108915,euro-pallet,49,no,
00108916,euro-pallet,30,no,
00108917,euro-pallet,55,no,
00108918,rollcontainer,41,no,
00108919,euro-pallet,55,no,
00108920,euro-pallet,55,no,
00108921,euro-pallet,43,no,
00108922,rollcontainer,31,no,
00108923,rollcontainer,43,no,
00108924,euro-pallet,51,no,
00108925,rollcontainer,34,no,
00108926,euro-pallet,61,no,
00108927,rollcontainer,44,no,
00108928,rollcontainer,39,no,
00108929,euro-pallet,37,no,
00108930,rollcontainer,17,no,
00108931,rollcontainer,18,no,
00108932,rollcontainer,33,no,
00108933,rollcontainer,35,no,
00108934,euro-pallet,38,no,
00108935,rollcontainer,41,no,
00108936,euro-pallet,51,no,
00108937,rollcontainer,39,no,
00108938,euro-pallet,98,no,
00108939,euro-pallet,55,no,
00108940,rollcontainer,39,no,
00108941,euro-pallet,61,no,
00108942,euro-pallet,49,no,
00108943,euro-pallet,53,no,
00108944,rollcontainer,36,no,
00108945,euro-pallet,44,no,
00108946,rollcontainer,42,no,
00108947,rollcontainer,24,no,
00108948,rollcontainer,48,no,
00108949,euro-pallet,66,no,
00108950,euro-pallet,61,no,
00108951,euro-pallet,60,no,
00108952,euro-pallet,41,no,
00108953,euro-pallet,59,no,
00108954,euro-pallet,73,no,
00108955,rollcontainer,54,no,
00108956,rollcontainer,44,no,
00108957,rollcontainer,52,no,
00108958,rollcontainer,45,no,
00108959,euro-pallet,64,no,
00108960,rollcontainer,36,no,
00108961,euro-pallet,47,no,
00108962,rollcontainer,23,no,
00108963,euro-pallet,49,no,
00108964,rollcontainer,48,no,
00108965,euro-pallet,49,no,
00108966,euro-pallet,50,no,
00108967,rollcontainer,29,no,
00108968,euro-pallet,46,no,
00108969,euro-pallet,45,no,
00108970,rollcontainer,41,no,
00108971,rollcontainer,25,no,
00108972,rollcontainer,22,no,
00108973,rollcontainer,31,no,
00108974,rollcontainer,35,no,
00108975,rollcontainer,51,no,
00108976,rollcontainer,42,no,
00108977,euro-pallet,50,no,
00108978,euro-pallet,49,no,
00108979,rollcontainer,46,no,
00108980,rollcontainer,47,no,
00108981,rollcontainer,39,no,
00108982,rollcontainer,35,no,
00108983,euro-pallet,39,no,
00108984,rollcontainer,44,no,
00108985,rollcontainer,41,no,
00108986,euro-pallet,58,no,
00108987,rollcontainer,39,no,
00108988,rollcontainer,20,no,
00108989,euro-pallet,43,no,
00108990,rollcontainer,27,no,
00108991,euro-pallet,36,no,
00108992,euro-pallet,48,no,
00108993,rollcontainer,44,no,
00108994,rollcontainer,24,no,
00108995,euro-pallet,70,no,
00108996,euro-pallet,30,no,
00108997,rollcontainer,39,no,
00108998,rollcontainer,33,no,
00108999,euro-pallet,50,no,
00109000,euro-pallet,86,no,
00109001,euro-pallet,51,no,
00109002,euro-pallet,52,no,
00109003,euro-pallet,62,no,
00109004,rollcontainer,33,no,
00109005,euro-pallet,52,no,
00109006,rollcontainer,39,no,
00109007,euro-pallet,67,no,
00109008,rollcontainer,50,no,
00109009,rollcontainer,29,no,
00109010,rollcontainer,52,no,
00109011,rollcontainer,40,no,
00109012,euro-pallet,52,no,
00109013,euro-pallet,55,no,
00109014,euro-pallet,60,no,
00109015,euro-pallet,43,no,
00109016,euro-pallet,45,no,
00109017,rollcontainer,36,no,
00109018,euro-pallet,58,no,
00109019,rollcontainer,40,no,
00109020,euro-pallet,47,no,
00109021,rollcontainer,38,no,
00109022,euro-pallet,44,no,
00109023,rollcontainer,31,no,
00109024,euro-pallet,46,no,
00109025,rollcontainer,38,no,
00109026,rollcontainer,38,no,
00109027,euro-pallet,43,no,
00109028,euro-pallet,34,no,
00109029,euro-pallet,55,no,
00109030,rollcontainer,43,no,
00109031,rollcontainer,31,no,
00109032,rollcontainer,43,no,
00109033,euro-pallet,48,no,
00109034,rollcontainer,41,no,
00109035,euro-pallet,43,no,
00109036,euro-pallet,48,no,
00109037,euro-pallet,65,no,
00109038,rollcontainer,38,no,
00109039,rollcontainer,47,no,
00109040,rollcontainer,39,no,
00109041,rollcontainer,40,no,
00109042,rollcontainer,46,no,
00109043,rollcontainer,43,no,
00109044,rollcontainer,53,no,
00109045,euro-pallet,49,no,
00109046,rollcontainer,42,no,
00109047,euro-pallet,46,no,
00109048,euro-pallet,46,no,
00109049,rollcontainer,36,no,
00109050,rollcontainer,32,no,
00109051,euro-pallet,51,no,
00109052,euro-pallet,43,no,
00109053,rollcontainer,28,no,
00109054,rollcontainer,33,no,
00109055,rollcontainer,43,no,
00109056,rollcontainer,38,no,
00109057,euro-pallet,81,no,
00109058,euro-pallet,54,no,
00109059,euro-pallet,55,no,
00109060,rollcontainer,38,no,
00109061,rollcontainer,37,no,
00109062,euro-pallet,60,no,
00109063,euro-pallet,41,no,
00109064,euro-pallet,51,no,
00109065,rollcontainer,36,no,
00109066,euro-pallet,49,no,
00109067,euro-pallet,58,no,
00109068,rollcontainer,39,no,
00109069,rollcontainer,40,no,
00109070,euro-pallet,50,no,
00109071,rollcontainer,40,no,
00109072,rollcontainer,49,no,
00109073,euro-pallet,63,no,
00109074,euro-pallet,59,no,
00109075,rollcontainer,43,no,
00109076,rollcontainer,50,no,
00109077,euro-pallet,25,no,
00109078,euro-pallet,58,no,
00109079,rollcontainer,32,no,
00109080,euro-pallet,49,no,
00109081,rollcontainer,45,no,
00109082,rollcontainer,18,no,
00109083,rollcontainer,45,no,
00109084,euro-pallet,57,no,
00109085,euro-pallet,56,no,
00109086,euro-pallet,41,no,
00109087,rollcontainer,30,no,
00109088,rollcontainer,49,no,
00109089,euro-pallet,49,no,
00109090,euro-pallet,59,no,
00109091,rollcontainer,40,no,
00109092,euro-pallet,82,no,
00109093,rollcontainer,37,no,
00109094,rollcontainer,45,no,
